form	lemma	POS	morph
མེ་ལོང་	མེ་ལོང་	NOUN
ལ་	ལ་	PART
མཁས་པ་	མཁས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
"།

།"		PUNCT
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	PART
གནས་	གནས་	NOUN
ཏེ་	སྟེ་	PART
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
མྱུ་གུ་	མྱུ་གུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
དཔྱད་	དཔྱད་	VERB
བཟོད་	བཟོད་	VERB
དུ་ཐལ་	དུ་ཐལ་	NO_POS
།		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
རྙེད་	རྙེད་	VERB
དོན་	དོན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
འདོད་	འདོད་	VERB
ན་	ལ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
གྱི་	གི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
སྔ་ཕྱི་	སྔ་ཕྱི་	ADJ
གང་	གང་	NO_POS
ལ་	ལ་	PART
ལན་	ལན་	NOUN
འདེབས་	འདེབས་	VERB
ཤེ་ན་	ཅེ་ན་	PART
༑		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱི་	གི་	PART
རྙེད་	རྙེད་	VERB
དོན་	དོན་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱི་	གི་	PART
དཔྱད་	དཔྱད་	VERB
བཟོད་	བཟོད་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
མ་	མ་	PART
རྙེད་	རྙེད་	VERB
།		PUNCT
རྙེད་པ་	རྙེད་པ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
མ་	མ་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དཔྱད་པ་	དཔྱད་པ་	VERB
དེ་	སྟེ་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
ལ་	ལ་	PART
དཔྱད་	དཔྱད་	VERB
ལ་	ལ་	PART
།		PUNCT
རྙེད་པ་	རྙེད་པ་	VERB
དེ་	སྟེ་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྙེད་པ་	རྙེད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
སོ་	གོ་	PART
། །		PUNCT
མྱུ་གུ་	མྱུ་གུ་	NOUN
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱི་	གི་	PART
དཔྱད་	དཔྱད་	VERB
བཟོད་	བཟོད་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
ར་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
		
		
བ་	པ་	PART
		
རྙེད་	རྙེད་	VERB
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
ཡོད་	ཡོད་	VERB
དམ་	གམ་	PART
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དཔྱད་	དཔྱད་	VERB
བྱ་དེ་	བྱ་དེ་	NO_POS
ཉིད་	ཉིད་	DET
མི་	མི་	PART
རྙེད་པ་	རྙེད་པ་	VERB
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རྙེད་	རྙེད་	VERB
ན་	ལ་	PART
བདེན་གྲུབ་	བདེན་གྲུབ་	NO_POS
ཏུ་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
བཀག་པ་	བཀག་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
མ་	མ་	PART
ཁེགས་	ཁེགས་	NO_POS
ན་	ལ་	PART
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
མི་	མི་	PART
འགྲུབ་	འགྲུབ་	VERB
།		PUNCT
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
མི་	མི་	PART
ཁེགས་པ་	ཁེགས་པ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
མྱུ་གུ་	མྱུ་གུ་	NOUN
བདེན་པ་	བདེན་པ་	VERB
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ན་	ལ་	PART
།		PUNCT
མྱུ་གུ་	མྱུ་གུ་	NOUN
བདེན་པ་	བདེན་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཅད་	བཅད་	VERB
ཙམ་	ཙམ་	DET
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཅིང་	PART
ཆོ་	ཆོ་	NOUN
གཞན་མ་	གཞན་མ་	PRON
འཕངས་	འཕངས་	NO_POS
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
བུམ་པ་	བུམ་པ་	NOUN
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ན་	ལ་	PART
བུམ་པ་	བུམ་པ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཅད་	བཅད་	VERB
ཙམ་	ཙམ་	DET
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་པ་	གཞན་པ་	DET
འི་	གི་	PART
ཆོས་མ་	ཆོས་མ་	NO_POS
འཕངས་	འཕངས་	NO_POS
ཀྱང་	ཀྱང་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
བུམ་	བུམ་	NOUN
མེད་	མེད་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་པ་	འབྲངས་པ་	VERB
འི་	གི་	PART
བློ་	བློ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བུམ་	བུམ་	NOUN
མེད་རྟོགས་པ་	མེད་རྟོགས་པ་	NO_POS
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ཚད་མ་	ཚད་མ་	NOUN
ས་	གིས་	PART
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཚད་མ་	ཚད་མ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ཅིང་	ཅིང་	PART
གཞན་	གཞན་	DET
གྱིས་	གིས་	PART
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
མཚུངས་པ་	མཚུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
འདོད་	འདོད་	VERB
ན་	ལ་	PART
།		PUNCT
མྱུ་གུ་	མྱུ་གུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མྱུ་གུ་	མྱུ་གུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
ནི་	ནི་	NO_POS
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
རྩོད་	རྩོད་	VERB
ཟློག་	ཟློག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
། །		PUNCT
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
ལ་	ལ་	PART
ལྡོག་	ལྡོག་	VERB
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ཉིད་	ཉིད་	DET
ལ་	ལ་	PART
ལྡོག་	ལྡོག་	VERB
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ཉིད་	ཉིད་	DET
ལོག་	ལོག་	VERB
ན་	ལ་	PART
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
རབ་	རབ་	ADV
གྲུབ་	གྲུབ་	VERB
འགྱུར་	འགྱུར་	VERB
ཞེ་	ཅེས་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
།།		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
བདེན་པ་	བདེན་པ་	VERB
ཕ་		
བཀག་	བཀག་	VERB
ཙམ་	ཙམ་	DET
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
ཚུ་		
ལ་	ལ་	PART
མི་	མི་	PART
འགྲུབ་	འགྲུབ་	VERB
ན་	ལ་	PART
༑		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
ཕ་		
བཀག་པ་	བཀག་པ་	VERB
ཙམ་	ཙམ་	DET
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདེན་	བདེན་	VERB
མེད་	མེད་	VERB
ཚུ་		
ལ་	ལ་	PART
མི་	མི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ཅེས་	ཅེས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
མཚུངས་	མཚུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ལ་	PART
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
ར་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
མདོ་	མདོ་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ས་	གིས་	PART
བཀའ་	བཀའ་	NOUN
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ལ་	ལ་	PART
སྐུར་བ་	སྐུར་བ་	NOUN
བཏབ་པ་	བཏབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ན་	ལ་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
བཀག་པ་	བཀག་པ་	VERB
ཉིད་རང་	ཉིད་རང་	NO_POS
བཞིན་	བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རིགས་	རིགས་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་	མེད་	VERB
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ངེས་པ་	ངེས་པ་	VERB
ཉིད་རང་	ཉིད་རང་	NO_POS
བཞིན་	བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
བཀག་པ་	བཀག་པ་	VERB
ཉིད་རང་	ཉིད་རང་	NO_POS
བཞིན་	བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
དེས་ན་	དེས་ན་	NO_POS
ལུང་	ལུང་	NOUN
ལ་	ལ་	PART
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
ལ་	ལ་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྟགས་	རྟགས་	NOUN
ལ་	ལ་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
དམ་བཅའ་	དམ་བཅའ་	NOUN
བཞི་	བཞི་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
དོན་ཡོད་པ་	དོན་ཡོད་པ་	ADJ
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ལ་	ལ་	PART
གསུམ་	གསུམ་	NUM
།		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
འདོད་པ་	འདོད་པ་	VERB
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
དགག་པ་	དགག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
རྩོད་པ་	རྩོད་པ་	VERB
སྤང་བ་	སྤང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
ཉི་ཤུ་པ་	ཉི་ཤུ་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
ཅིག་ཅར་	ཅིག་ཅར་	ADV
སྦྱར་བ་	སྦྱར་བ་	VERB
ན་	ལ་	PART
། །		PUNCT
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
རྡུལ་	རྡུལ་	NOUN
ཆ་	ཆ་	NOUN
དྲུག་	དྲུག་	NUM
ཏུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
དྲུག་པོ་	དྲུག་པོ་	NUM
དག་	དག་	DET
ནི་	ནི་	NO_POS
གོ་	གོ་	PART
གཅིག་	གཅིག་	NUM
ན་	ལ་	PART
། །		PUNCT
གོང་བུ་	གོང་བུ་	OTHER
འང་	ཀྱང་	PART
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
སེམས་	སེམས་	NOUN
ཙམ་པ་	ཙམ་པ་	DET
ས་	གིས་	PART
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
ཆ་མེད་	ཆ་མེད་	ADJ
བཀག་	བཀག་	VERB
ན་	ནས་	PART
ཕྱི་དོན་	ཕྱི་དོན་	OTHER
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འབྱར་བ་	འབྱར་བ་	VERB
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བསྐོར་བ་	བསྐོར་བ་	VERB
འམ་	གམ་	PART
༑ ༑		PUNCT
བ་	བ་	NOUN
མེད་	མེད་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གནས་	གནས་	NOUN
ཀྱང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
། །		PUNCT
དབུ་	དབུ་	NOUN
		
		
ན་	ལ་	PART
		
གནས་	གནས་	NOUN
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
རྡུལ་	རྡུལ་	NOUN
གཅིག་	གཅིག་	NUM
ལ་	ལ་	PART
། །		PUNCT
བལྟས་་	བལྟས་པ་	VERB
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
། །		PUNCT
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ཡང་	ཀྱང་	PART
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཡིན་	ཡིན་	NO_POS
བརྗོད་	བརྗོད་	VERB
ན་	ལ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
ས་	ས་	ADP
ཆུ་	ཆུ་	NOUN
སོགས་	སོགས་	DET
། །		PUNCT
ཇི་ལྟ་		
རྒྱ་	རྒྱ་	VERB
འགྱུར་	འགྱུར་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནམ་	གམ་	PART
"།

།"		PUNCT
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	PART
བལྟས་་	བལྟས་པ་	VERB
འི་	གི་	PART
ངོ་	ངོ་	PART
ར་	ལ་	PART
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ལ་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཕྲ་	ཕྲ་	NOUN
རྡུལ་	རྡུལ་	NOUN
ཅི་	ཅི་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
། །		PUNCT
གཅིག་པ་	གཅིག་པ་	ADJ
ཆ་ཤས་	ཆ་ཤས་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
ལྟ་	ལྟ་	NOUN
མི་	མི་	PART
ལྟ་	ལྟ་	NOUN
འི་	གི་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
བྱ་	བྱ་	VERB
ན་	ནས་	PART
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
ཆ་མེད་	ཆ་མེད་	ADJ
།།		PUNCT
བཀག་	བཀག་	VERB
ན་	ནས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
དོན་མེད་པ་	དོན་མེད་པ་	ADJ
ར་	ལ་	PART
བཞེད་	བཞེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
རྡུལ་ཕྲན་	རྡུལ་ཕྲན་	NOUN
ཆ་མེད་	ཆ་མེད་	ADJ
འགོག་	འགོག་	NO_POS
ནུས་	ནུས་	VERB
ཀྱང་	ཀྱང་	PART
ཕྱི་དོན་	ཕྱི་དོན་	OTHER
འགོག་	འགོག་	NO_POS
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
གཞན་	གཞན་	DET
དུ་	ལ་	PART
ན་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
དུས་	དུས་	NOUN
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	PART
དཔྱད་	དཔྱད་	VERB
ན་	ནས་	PART
བཀག་པ་	བཀག་པ་	VERB
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཆ་མེད་	ཆ་མེད་	ADJ
འགོག་	འགོག་	NO_POS
ནུས་པ་	ནུས་པ་	VERB
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཡང་	ཀྱང་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
ལ་དུ་	ལ་དུ་	NOUN
ས་	གིས་	PART
ཀྱི་	གི་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
བྱ་	བྱ་	VERB
ན་	ནས་	PART
བཀག་པ་	བཀག་པ་	VERB
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཆ་མེད་	ཆ་མེད་	ADJ
ཁེགས་	ཁེགས་	NO_POS
ཀྱང་	ཀྱང་	PART
ཤེས་པ་	ཤེས་པ་	VERB
མི་	མི་	PART
ཁེགས་	ཁེགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཆ་	ཆ་	NOUN
བཅའ་	བཅའ་	VERB
སུ་	ལ་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
མཚུངས་	མཚུངས་	VERB
སོ་	གོ་	PART
