form	lemma	POS	morph
སྨྲ་	སྨྲ་	VERB
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
གང་དག་	གང་དག་	NO_POS
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
དེ་	སྟེ་	PART
ཡི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འགྲོ་བ་	འགྲོ་བ་	VERB
དེ་དག་	དེ་དག་	OTHER
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཡུན་རིང་	ཡུན་རིང་	NOUN
ཕྱི་མཐའ་	ཕྱི་མཐའ་	NO_POS
མེད་པ་	མེད་པ་	VERB
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
བསླུས་པ་	བསླུས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
"།

།"		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
ཟབ་པ་	ཟབ་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ལ་	ལ་	PART
བཞི་	བཞི་	NUM
།		PUNCT
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
ལ་	ལ་	PART
སྐྲག་པ་	སྐྲག་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
།		PUNCT
གཞན་སྟོང་པ་	གཞན་སྟོང་པ་	OTHER
ཉིད་	ཉིད་	DET
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
གེགས་བྱེད་པ་	གེགས་བྱེད་པ་	NO_POS
འི་	གི་	PART
ཉེས་དམིགས་	ཉེས་དམིགས་	NOUN
།		PUNCT
དམན་པ་	དམན་པ་	VERB
ལ་སྟོང་	ལ་སྟོང་	NO_POS
ཉིད་	ཉིད་	DET
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
།		PUNCT
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཐར་པ་	ཐར་པ་	VERB
འདོད་པ་	འདོད་པ་	VERB
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འཇུག་	འཇུག་	VERB
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
རང་	རང་	PRON
		
		
ན་	ལ་	PART
		
བཞིན་	བཞིན་	NOUN
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱིས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ལ་	ལ་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འཇུག་པ་	འཇུག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དངོས་འཛིན་	དངོས་འཛིན་	NOUN
གྱི་	གི་	PART
དྲི་མ་	དྲི་མ་	NOUN
དོར་	དོར་	VERB
ན་	ནས་	PART
།		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ར་	ལ་	PART
རང་ཉིད་	རང་ཉིད་	OTHER
འགྲོ་བ་	འགྲོ་བ་	VERB
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
༑		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
བྱ་	བྱ་	VERB
དཀའ་བ་	དཀའ་བ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མཛད་པ་	མཛད་པ་	VERB
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
མངའ་བ་	མངའ་བ་	VERB
འདྲེན་པ་	འདྲེན་པ་	VERB
འི་	གི་	PART
སླད་བཞིན་	སླད་བཞིན་	NO_POS
དུའང་		NON_WORD
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
ནི་	ནི་	NO_POS
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
ཡིད་	ཡིད་	NOUN
ནི་	ནི་	NO_POS
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
སྤྲོ་བ་	སྤྲོ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
རྟགས་	རྟགས་	NOUN
གྲུབ་	གྲུབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ལ་	ལ་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
སྐྲག་པ་	སྐྲག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
སྐྲག་པ་	སྐྲག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
བ་གླང་	བ་གླང་	NOUN
རྫི་	རྫི་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
ཉན་	ཉན་	VERB
ཡང་	ཀྱང་	PART
སྐྲག་པ་	སྐྲག་པ་	VERB
མི་	མི་	PART
རྩོམ་	རྩོམ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
བློ་ཁ་	བློ་ཁ་	NOUN
མ་ཕྱོགས་པ་	མ་ཕྱོགས་པ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
མཐོང་	མཐོང་	VERB
ན་	ལ་	PART
ཡང་	ཀྱང་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྐྲག་པ་	སྐྲག་པ་	VERB
དེ་	སྟེ་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འཇིགས་པ་	འཇིགས་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
བདག་	བདག་	PRON
འཛིན་	འཛིན་	VERB
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ར་	ལ་	PART
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
དེས་ན་	དེས་ན་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཅིག་	ཅིག་	PART
ཕྱོགས་མཐོང་	ཕྱོགས་མཐོང་	NO_POS
ཙམ་	ཙམ་	DET
ཤེ་	ཤེ་	VERB
ལ་	ལ་	PART
ཡང་དག་	ཡང་དག་	ADJ
པར་མ་	པར་མ་	OTHER
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ངེས་པ་		
སྐྲག་པ་	སྐྲག་པ་	VERB
ར་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ར་	ལ་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གཏན་མེད་པ་	གཏན་མེད་པ་	NO_POS
ར་	ལ་	PART
གཟུང་	གཟུང་	VERB
ན་	ནས་	PART
གཡང་ས་	གཡང་ས་	NO_POS
ལྟ་	ལྟ་	OTHER
སེམས་པ་	སེམས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
།		PUNCT
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
སྨྱོན་པ་	སྨྱོན་པ་	VERB
ལ་	ལ་	PART
བསྐྱོན་པ་	བསྐྱོན་པ་	VERB
ན་	ལ་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བསླབ་པ་	བསླབ་པ་	VERB
འི་	གི་	PART
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
མི་	མི་	PART
འཇིགས་	འཇིགས་	VERB
ལ་	ལ་	PART
།		PUNCT
མ་	མ་	PART
བསླབས་	བསླབས་	NO_POS
ཀྱང་	ཀྱང་	PART
ལྷུང་བ་	ལྷུང་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
བཞོན་པ་	བཞོན་པ་	VERB
ཙམ་	ཙམ་	DET
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ཡང་	ཀྱང་	PART
མི་	མི་	PART
འཇིགས་	འཇིགས་	VERB
སོ་	གོ་	PART
། །		PUNCT
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
བསླབས་	བསླབས་	NO_POS
ཤིང་	ཅིང་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
མཐོང་བ་	མཐོང་བ་	VERB
ནི་	ནི་	NO_POS
འཇིགས་པ་	འཇིགས་པ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ལ་	ལ་	PART
སྐྲག་	སྐྲག་	VERB
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
བྱིས་པ་	བྱིས་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
སྔ་	སྔ་	NOUN
གོམས་པ་	གོམས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ཡི་	གིས་	PART
།		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
ལྡོག་	ལྡོག་	VERB
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ལ་	ལ་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
བྱིས་པ་	བྱིས་པ་	NOUN
རྣམས་	རྣམས་	DET
ངེས་པ་	ངེས་པ་	VERB
ཁོ་ན་	ཁོ་ན་	DET
ར་	ལ་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཆོས་བདག་	ཆོས་བདག་	NO_POS
འཛིན་	འཛིན་	VERB
ལ་	ལ་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གོམས་	གོམས་	VERB
ཤིང་	ཅིང་	PART
ཞེན་པ་	ཞེན་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
དམ་པ་	དམ་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
གཞན་	གཞན་	DET
ལ་	ལ་	PART
འབད་པ་	འབད་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
སེམས་རྒྱུད་	སེམས་རྒྱུད་	NOUN
གཏི་མུག་	གཏི་མུག་	NOUN
དང་	དང་	NO_POS
ཕྲག་དོག་	ཕྲག་དོག་	NOUN
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
གིས་	གིས་	PART
བསྒྲིབས་	བསྒྲིབས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
དེ་	སྟེ་	PART
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
མཐོང་བ་	མཐོང་བ་	VERB
ལ་	ལ་	PART
།		PUNCT
གེགས་བྱེད་པ་	གེགས་བྱེད་པ་	NO_POS
འི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
དེ་	སྟེ་	PART
ལ་	ལ་	PART
།		PUNCT
དགེ་ལེགས་	དགེ་ལེགས་	OTHER
འགྲོ་བ་	འགྲོ་བ་	VERB
མཐོ་རིས་	མཐོ་རིས་	NOUN
འཐོབ་པ་	འཐོབ་པ་	VERB
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
མེད་	མེད་	VERB
ལ་	ལ་	PART
།		PUNCT
ཐར་པ་	ཐར་པ་	VERB
སྨོས་ཅི་	སྨོས་ཅི་	NO_POS
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
བཤེན་		NON_WORD
གཉེན་	གཉེན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	PART
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
བར་མ་	བར་མ་	ADJ
ཟད་	ཟད་	VERB
།		PUNCT
མ་	མ་	PART
གུས་པ་	གུས་པ་	VERB
ཙམ་	ཙམ་	DET
ཡང་	ཀྱང་	PART
སྡིག་པ་	སྡིག་པ་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ནི་	ནི་	NO_POS
རང་གཞན་	རང་གཞན་	NOUN
ལ་	ལ་	PART
གནོད་པ་	གནོད་པ་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
ར་	ལ་	PART
གཟིགས་	གཟིགས་	VERB
ན་	ནས་	PART
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
བླ་	བླ་	NOUN
ཡི་	གི་	PART
།		PUNCT
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཅིས་ཀྱང་	ཅིས་ཀྱང་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
མཐོ་རིས་	མཐོ་རིས་	NOUN
ཀུན་འགྲོ་	ཀུན་འགྲོ་	NO_POS
བ་	བ་	NOUN
བྱེད་	བྱེད་	VERB
ལ་	ལ་	PART
།		PUNCT
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ས་	གིས་	PART
ཐར་པ་	ཐར་པ་	VERB
དང་	དང་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཁྱེན་པ་	མཁྱེན་པ་	VERB
འི་	གི་	PART
གོ་འཕང་	གོ་འཕང་	NOUN
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
		
		
བ་	པ་	PART
		
མེད་	མེད་	VERB
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ལ་མོ་	ལ་མོ་	OTHER
ས་པ་	ས་པ་	PART
དང་	དང་	NO_POS
བྲལ་	བྲལ་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
བདག་	བདག་	PRON
ལ་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
ཞེན་པ་	ཞེན་པ་	VERB
འི་	གི་	PART
དམ་པ་	དམ་པ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
འཛིན་	འཛིན་	VERB
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བདག་	བདག་	PRON
བསྟན་པ་	བསྟན་པ་	VERB
མཆོག་	མཆོག་	ADJ
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
སྐྱེ་བ་	སྐྱེ་བ་	VERB
སྔ་ཕྱི་	སྔ་ཕྱི་	ADJ
ར་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
།		PUNCT
ལས་འབྲས་	ལས་འབྲས་	NOUN
ལ་	ལ་	PART
བླང་དོར་	བླང་དོར་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ས་	གིས་	PART
བདེ་འགྲོ་	བདེ་འགྲོ་	NOUN
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
སྟོན་པ་	སྟོན་པ་	NOUN
ནི་	ནི་	NO_POS
མཆོག་མ་	མཆོག་མ་	NO_POS
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
དོན་	དོན་	NOUN
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
ངན་སོང་	ངན་སོང་	NOUN
གིས་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ལ་ཉེ་	ལ་ཉེ་	NO_POS
ས་	གིས་	PART
དམིགས་	དམིགས་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ངེས་	ངེས་	VERB
ཏེ་	སྟེ་	PART
གཅིག་	གཅིག་	NUM
དམ་པ་	དམ་པ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ནི་	ནི་	NO_POS
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	PART
སྒྲོ་འདོགས་	སྒྲོ་འདོགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྐུར་འདེབས་	སྐུར་འདེབས་	NO_POS
ཀྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱིས་	གིས་	PART
ངན་འགྲོ་	ངན་འགྲོ་	NOUN
ཉིད་	ཉིད་	DET
འགྲོ་བ་	འགྲོ་བ་	VERB
༑		PUNCT
ཐ་མལ་པ་	ཐ་མལ་པ་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ནི་	ནི་	NO_POS
ཞི་བ་	ཞི་བ་	VERB
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
བླུན་	བླུན་	VERB
ལ་ཉེ་	ལ་ཉེ་	NO_POS
བ་	བ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
འཁྲུག་པ་	འཁྲུག་པ་	VERB
འགྱུར་	འགྱུར་	VERB
གྱི་	གི་	PART
ཞི་	ཞི་	VERB
ཕྱི་	ཕྱི་	OTHER
མིན་	མིན་	AUX
། །		PUNCT
ལག་འགྲོ་	ལག་འགྲོ་	NO_POS
འི་	གི་	PART
འོ་མ་	འོ་མ་	NOUN
འཐུང་བ་	འཐུང་བ་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
དུག་	དུག་	NOUN
འཕེལ་	འཕེལ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
གོ་	གོ་	PART
།		PUNCT
ཞེ་	ཅེས་	PART
ཇི་སྐད་	ཇི་སྐད་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
དོན་	དོན་	NOUN
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
གི་	གི་	PART
ཡིན་	ཡིན་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ནི་	ནི་	NO_POS
ཤེས་བྱ་	ཤེས་བྱ་	VERB
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཞིག་	ཅིག་	PART
སྟེ་	སྟེ་	PART
།		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ཞི་བ་	ཞི་བ་	VERB
མྱང་འདས་	མྱང་འདས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
གཞན་	གཞན་	DET
གཉིས་པ་	གཉིས་པ་	NUM
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
